location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_rural,population_urban,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate,new_recovered,cumulative_recovered
AR,2021-02-25,AR,Argentina,7030.0,129.0,2123737.0,55112.0,504235.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.0,15.0,31.0,0.0,59.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-02-26,AR,Argentina,6669.0,108.0,2130406.0,55220.0,540391.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.0,17.0,32.0,0.0,58.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-02-27,AR,Argentina,4540.0,115.0,2134946.0,55335.0,548570.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.0,17.0,32.0,2.0,60.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-02-28,AR,Argentina,2553.0,117.0,2137499.0,55452.0,551500.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.0,17.0,31.0,10.0,71.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-01,AR,Argentina,7466.0,123.0,2144965.0,55575.0,584867.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.0,19.0,30.0,4.0,75.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-02,AR,Argentina,7245.0,141.0,2152210.0,55716.0,618243.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.0,18.0,30.0,0.0,72.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-03,AR,Argentina,7505.0,122.0,2159715.0,55838.0,649765.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.0,17.0,30.0,0.0,74.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-04,AR,Argentina,7120.0,112.0,2166835.0,55950.0,699163.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.0,17.0,31.0,0.0,67.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-05,AR,Argentina,7199.0,140.0,2174034.0,56090.0,748537.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,24.0,17.0,31.0,0.0,68.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-06,AR,Argentina,4757.0,94.0,2178791.0,56184.0,773432.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.0,16.0,31.0,0.0,63.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-07,AR,Argentina,2737.0,107.0,2181528.0,56291.0,778614.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.0,17.0,32.0,0.0,58.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-08,AR,Argentina,7188.0,121.0,2188716.0,56412.0,823142.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.0,17.0,32.0,1.0,65.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-09,AR,Argentina,7402.0,136.0,2196118.0,56548.0,873252.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.0,15.0,30.0,0.0,61.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-10,AR,Argentina,7990.0,124.0,2204108.0,56672.0,943649.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,25.0,16.0,32.0,0.0,55.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-11,AR,Argentina,7918.0,122.0,2212026.0,56794.0,1023899.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.0,17.0,32.0,3.0,65.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-12,AR,Argentina,7892.0,146.0,2219918.0,56940.0,1093285.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.0,16.0,28.0,4.0,73.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-13,AR,Argentina,5186.0,114.0,2225104.0,57054.0,1113379.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,23.0,15.0,29.0,2.0,66.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-14,AR,Argentina,3079.0,108.0,2228183.0,57162.0,1117293.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.0,16.0,30.0,8.0,79.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-15,AR,Argentina,8125.0,132.0,2236308.0,57294.0,1176173.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.0,16.0,26.0,10.0,84.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-16,AR,Argentina,8521.0,104.0,2244829.0,57398.0,1233861.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.0,15.0,25.0,30.0,78.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-17,AR,Argentina,8217.0,117.0,2253046.0,57515.0,1293769.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.0,13.0,24.0,3.0,76.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-18,AR,Argentina,7941.0,115.0,2260987.0,57630.0,1352968.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,14.0,10.0,19.0,0.0,77.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-19,AR,Argentina,8332.0,123.0,2269319.0,57753.0,1407064.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.0,11.0,21.0,0.0,72.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-20,AR,Argentina,5854.0,129.0,2275173.0,57882.0,1428820.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.0,13.0,23.0,3.0,70.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-21,AR,Argentina,3214.0,91.0,2278387.0,57973.0,1437193.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.0,8.0,25.0,0.0,55.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-22,AR,Argentina,10050.0,144.0,2288437.0,58117.0,1473049.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.0,11.0,25.0,0.0,62.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-23,AR,Argentina,10720.0,139.0,2299157.0,58256.0,1518851.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.0,11.0,27.0,0.0,62.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-24,AR,Argentina,7130.0,150.0,2306287.0,58406.0,1535285.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,21.0,13.0,28.0,0.0,69.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-25,AR,Argentina,11530.0,133.0,2317817.0,58539.0,1580864.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.0,17.0,28.0,12.0,82.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-26,AR,Argentina,13069.0,132.0,2330886.0,58671.0,1622992.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.0,13.0,24.0,13.0,83.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-27,AR,Argentina,9526.0,120.0,2340412.0,58791.0,1648580.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.0,8.0,20.0,11.0,68.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-28,AR,Argentina,5850.0,137.0,2346262.0,58928.0,1657969.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.0,6.0,23.0,0.0,61.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-29,AR,Argentina,14762.0,160.0,2361024.0,59088.0,1712129.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.0,8.0,25.0,0.0,63.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-30,AR,Argentina,15980.0,146.0,2377004.0,59234.0,1786262.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.0,10.0,26.0,0.0,59.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-03-31,AR,Argentina,17132.0,160.0,2394136.0,59394.0,1865101.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.0,10.0,26.0,0.0,61.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-01,AR,Argentina,14294.0,135.0,2408430.0,59529.0,1918764.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.0,11.0,26.0,0.0,64.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-02,AR,Argentina,11233.0,176.0,2419663.0,59705.0,1949576.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.0,12.0,26.0,0.0,63.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-03,AR,Argentina,13333.0,180.0,2432996.0,59885.0,1983975.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.0,13.0,27.0,0.0,62.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-04,AR,Argentina,9129.0,185.0,2442125.0,60070.0,2006377.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.0,14.0,28.0,0.0,62.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-05,AR,Argentina,23213.0,190.0,2465338.0,60260.0,2082777.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.0,16.0,29.0,0.0,64.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-06,AR,Argentina,25198.0,211.0,2490536.0,60471.0,2171084.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.0,15.0,29.0,0.0,67.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-07,AR,Argentina,26227.0,238.0,2516763.0,60709.0,2279305.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.0,15.0,29.0,0.0,71.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-08,AR,Argentina,26122.0,233.0,2542885.0,60942.0,2383498.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.0,18.0,29.0,11.0,81.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-09,AR,Argentina,25891.0,208.0,2568776.0,61150.0,2486720.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,19.0,17.0,27.0,32.0,90.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-10,AR,Argentina,18329.0,268.0,2587105.0,61418.0,2526403.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.0,12.0,21.0,10.0,94.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-11,AR,Argentina,11610.0,207.0,2598715.0,61625.0,2547044.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,15.0,7.0,22.0,5.0,63.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-12,AR,Argentina,27071.0,261.0,2625786.0,61886.0,2623985.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,16.0,7.0,25.0,0.0,58.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-13,AR,Argentina,27686.0,300.0,2653472.0,62186.0,2705043.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,17.0,7.0,25.0,0.0,62.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-14,AR,Argentina,27397.0,288.0,2680869.0,62474.0,2780343.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,18.0,9.0,26.0,0.0,66.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-15,AR,Argentina,26242.0,309.0,2707111.0,62783.0,2847493.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,20.0,11.0,28.0,0.0,65.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-16,AR,Argentina,27656.0,351.0,2734767.0,63134.0,2902174.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.0,13.0,29.0,0.0,65.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-17,AR,Argentina,18289.0,352.0,2753056.0,63486.0,2923210.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.0,14.0,29.0,0.0,68.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-18,AR,Argentina,12552.0,381.0,2765608.0,63867.0,2932178.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.0,16.0,28.0,0.0,68.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
AR,2021-04-19,AR,Argentina,29103.0,409.0,2794711.0,64276.0,2972210.0,44938712.0,19523766.0,20593330.0,3599141.0,41339571.0,16.515,0.825,6718871.0,7045513.0,6430658.0,5777148.0,4507125.0,3911943.0,2914251.0,1817557.0,994030.0,449663446954.0,10006.0,-34.0,-64.0,2780400.0,21.8,5.9,8.8,2.5996,3.9901,22.0,15.0,28.0,0.0,65.0,15057273.0,2690269.0,55032.0,76.52,147.086,79.483,26.6,15.8,0.0,0.0
